keyword,c1,c2,c3,c4,c5,c6,c7,c8,cluster_product_name,item_count,min_price,median_price,average_price,max_price,sample_tokenized_names,sample_normalized_names,sample_original_names
아이폰,어반,소피스티케이션,헬로,키티,아이폰17프로,케이스,,,아이폰 17 프로 케이스,1,150000,150000.0,150000.0,150000,어반 소피스티케이션 헬로 키티 아이폰17프로 케이스,어반소피스티케이션 헬로키티 아이폰17프로 케이스,어반소피스티케이션 헬로키티 아이폰17프로 케이스
아이폰,에어,팟,프로,8핀,,,,,에어 팟 프로 8핀,1,150000,150000.0,150000.0,150000,에어 팟 프로 8핀,에어팟 프로2 8핀,에어팟 프로2 8핀
아이폰,올,순정폰,아이폰6,128gb,배터리,효율,,,아이폰 6 128gb,1,150000,150000.0,150000.0,150000,올 순정폰 아이폰6 128gb 배터리 효율,올순정폰 아이폰6 128gb 배터리효율,올순정폰 아이폰6 128GB 배터리효율 95
아이폰,아이폰,se,64gb,배터리,액정,,,,아이폰 se 64gb 배터리 액정,1,153000,153000.0,153000.0,153000,아이폰 se 64gb 배터리 액정,아이폰 se2 64gb 배터리액정,아이폰 se2 블랙 64기가 배터리액정 신품 #134
아이폰,아이폰6,64gb,배터리,무음,카메라,스그,,,아이폰 6 64gb,1,153000,153000.0,153000.0,153000,아이폰6 64gb 배터리 무음 카메라 스그,아이폰6 s 64gb 배터리 무음카메라 스그,(짜깁기X정품) 아이폰6S 64GB 배터리신품 무음카메라 스그
아이폰,애플,아이폰,xr,128gb,,,,,애플 아이폰 xr 128gb,1,153000,153000.0,153000.0,153000,애플 아이폰 xr 128gb,애플 아이폰 xr 128gb,애플 아이폰 XR 블랙 128GB
아이폰,애플,아이폰8,상태,,,,,,아이폰 8,1,153000,153000.0,153000.0,153000,애플 아이폰8 상태,애플 아이폰8 상태,애플 아이폰 8블랙 64 상태 ss급
아이폰,외관,아이폰7,매트,32gb,,,,,아이폰 7 32gb,1,153000,153000.0,153000.0,153000,외관 아이폰7 매트 32gb,외관 아이폰7 매트 32gb,A급외관) 아이폰7 매트블랙 32기가 (밧데리효율 94%)
아이폰,b77,아이폰se,64gb,무음,,,,,b77 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,b77 아이폰se 64gb 무음,b77 아이폰se1 64gb 무음,B77 a급 아이폰SE1 64기가 무음
아이폰,c73,아이폰se,64gb,무음,,,,,c73 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,c73 아이폰se 64gb 무음,c73 아이폰se1 64gb 무음,C73 a급 아이폰SE1 64기가 무음
아이폰,c74,아이폰se,64gb,무음,,,,,c74 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,c74 아이폰se 64gb 무음,c74 아이폰se1 64gb 무음,C74 a급 아이폰SE1 64기가 무음
아이폰,e34,아이폰se,64gb,무음,,,,,e34 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,e34 아이폰se 64gb 무음,e34 아이폰se1 64gb 무음,E34 a급 아이폰SE1 64기가 무음
아이폰,e76,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,e76 아이폰6 64gb 무음,e76 아이폰6 s 64gb 무음,E76 a급 아이폰6s 64기가 무음
아이폰,e77,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,e77 아이폰6 64gb 무음,e77 아이폰6 s 64gb 무음,E77 a급 아이폰6s 64기가 무음
아이폰,e82,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,e82 아이폰6 64gb 무음,e82 아이폰6 s 64gb 무음,E82 s급 아이폰6s 64기가 무음
아이폰,e93,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,e93 아이폰6 64gb 무음,e93 아이폰6 s 64gb 무음,E93 s급 아이폰6s 64기가 무음
아이폰,e97,아이폰se,64gb,무음,,,,,e97 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,e97 아이폰se 64gb 무음,e97 아이폰se1 64gb 무음,E97 a급 아이폰SE1 64기가 무음
아이폰,f58,아이폰se,64gb,무음,,,,,f58 아이폰se 64gb 무음,1,154000,154000.0,154000.0,154000,f58 아이폰se 64gb 무음,f58 아이폰se1 64gb 무음,F58 a급 아이폰SE1 64기가 무음
아이폰,f61,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,f61 아이폰6 64gb 무음,f61 아이폰6 s 64gb 무음,F61 s급 아이폰6s 64기가 무음
아이폰,y56,아이폰6,64gb,무음,,,,,아이폰 6 64gb,1,154000,154000.0,154000.0,154000,y56 아이폰6 64gb 무음,y56 아이폰6 s 64gb 무음,Y56 s급 아이폰6s 64기가 무음
아이폰,case,tify,lmc,아이폰,se,케이스,,,아이폰 case tify 케이스,1,155000,155000.0,155000.0,155000,case tify lmc 아이폰 se 케이스,casetify lmc 아이폰se 케이스,CASETIFY LMC 아이폰SE/8/7 케이스 새상품
아이폰,아이폰,6s,스그,64gb,,,,,아이폰 6s 스그 64gb,1,155000,155000.0,155000.0,155000,아이폰 6s 스그 64gb,아이폰 6s 스그 64gb,아이폰 6s 스그 64기가
아이폰,아이폰,se,se,스그,서브폰,셀카용폰,32gb,,아이폰 se se 스그 서브폰 셀카용폰 32gb,1,155000,155000.0,155000.0,155000,아이폰 se se 스그 서브폰 셀카용폰 32gb,아이폰 se se1 스그 서브폰 셀카용폰 32gb,아이폰 SE SE1 스페이스그레이 스그 서브폰 셀카용폰 32GB
아이폰,아이폰,se,미드나이트,64gb,배터리,,,,아이폰 se 미드나이트 64gb 배터리,1,155000,155000.0,155000.0,155000,아이폰 se 미드나이트 64gb 배터리,아이폰 se3 미드나이트 64gb 배터리,아이폰 se3 미드나이트 64GB 배터리 79% 공기계
아이폰,아이폰6,64gb,무음,카메라,배터리,스그,,,아이폰 6 64gb,1,155000,155000.0,155000.0,155000,아이폰6 64gb 무음 카메라 배터리 스그,아이폰6 s 64gb 무음카메라 배터리100 스그,[S급/순정]아이폰6s 64g 무음카메라 배터리100% 스그 실버
아이폰,아이폰7,128gb,배터리성능,,,,,,아이폰 7 128gb,1,155000,155000.0,155000.0,155000,아이폰7 128gb 배터리성능,아이폰7 128gb 배터리성능100,아이폰7 블랙 128기가 배터리성능100
아이폰,아이폰7,32gb,가격,내림,,,,,아이폰 7 32gb,1,155000,155000.0,155000.0,155000,아이폰7 32gb 가격 내림,아이폰7 32gb 가격내림,아이폰7 블랙 32기가 판매해요(가격내림
아이폰,아이폰7,밧100,,,,,,,아이폰 7,1,155000,155000.0,155000.0,155000,아이폰7 밧100,아이폰7 밧100,아이폰7레드 128 밧100
아이폰,아이폰7플러스,128gb,배터리,성능,,,,,아이폰 7 플러스 128gb,1,155000,155000.0,155000.0,155000,아이폰7플러스 128gb 배터리 성능,아이폰7플러스 128gb 배터리성능,아이폰 7 플러스 128GB 배터리성능 72% 블랙
아이폰,아이폰7플러스,128gb,색,,,,,,아이폰 7 플러스 128gb,1,155000,155000.0,155000.0,155000,아이폰7플러스 128gb 색,아이폰7플러스 128gb 색,아이폰7플러스 128GB 로즈골드색
아이폰,아이폰8,64gb,국내,정발,배터리,,,,아이폰 8 64gb,1,155000,155000.0,155000.0,155000,아이폰8 64gb 국내 정발 배터리,아이폰8 64gb 국내정발 배터리96,아이폰8 골드 64기가 국내정발 배터리96% #442
아이폰,아이폰8플러스,스그,64gb,배터리,미국판,무음,,,아이폰 8 플러스 64gb,1,155000,155000.0,155000.0,155000,아이폰8플러스 스그 64gb 배터리 미국판 무음,아이폰8플러스 스그 64gb 배터리100 미국판무음s,아이폰8플러스 스그 64g 배터리100 미국판무음sss급
아이폰,애플,아이폰7플러스,,,,,,,아이폰 7 플러스,1,155000,155000.0,155000.0,155000,애플 아이폰7플러스,애플 아이폰7플러스,애플 아이폰7 플러스 블랙
아이폰,프리웰,아이폰16프로,전용,케이지,ss,d마운트,아나모픽,렌즈,아이폰 16 프로,1,155000,155000.0,155000.0,155000,프리웰 아이폰16프로 전용 케이지 ss d마운트 아나모픽 렌즈,프리웰 아이폰16프로 전용 케이지 ssd마운트 아나모픽렌즈,"프리웰 아이폰16프로 전용 케이지, SSD마운트, 아나모픽렌즈 일괄"
아이폰,아이폰6,16gb,특,배터리,,,,,아이폰 6 16gb,1,156000,156000.0,156000.0,156000,아이폰6 16gb 특 배터리,아이폰6 s 16gb 특 배터리100,212856 아이폰6S 16GB 로즈골드 특SS급 중고폰 배터리100%
아이폰,아이폰7,128gb,배터리,레트로,감성,,,,아이폰 7 128gb,1,156000,156000.0,156000.0,156000,아이폰7 128gb 배터리 레트로 감성,아이폰7 128gb 배터리91 레트로감성,046605 아이폰7 128GB 블랙 중고폰 배터리91% 레트로감성
아이폰,아이폰7,128gb,제트,배터리,사진,,,,아이폰 7 128gb,1,156000,156000.0,156000.0,156000,아이폰7 128gb 제트 배터리 사진,아이폰7 128gb 제트 배터리96 사진폰,298002 아이폰7 128GB 제트블랙 중고폰 배터리96% 사진폰
아이폰,아이폰7,매트,128gb,인스타,,,,,아이폰 7 128gb,1,156000,156000.0,156000.0,156000,아이폰7 매트 128gb 인스타,아이폰7 매트 128gb 인스타,124244 아이폰7 매트블랙 128G 무잔상 인스타
아이폰,아이폰7,매트,128gb,인스타,배터리성능,,,,아이폰 7 128gb,1,156000,156000.0,156000.0,156000,아이폰7 매트 128gb 인스타 배터리성능,아이폰7 매트 128gb 인스타 배터리성능100,045180 아이폰 7 매트블랙 128G 무잔상 인스타 배터리성능100%
아이폰,아이폰7,매트,배터리성능,,,,,,아이폰 7,1,156000,156000.0,156000.0,156000,아이폰7 매트 배터리성능,아이폰7 매트 배터리성능100,207371 아이폰7 32 매트블랙 S급 배터리성능100%
아이폰,아이폰7플러스,32gb,배터리,,,,,,아이폰 7 플러스 32gb,1,156000,156000.0,156000.0,156000,아이폰7플러스 32gb 배터리,아이폰7플러스 32gb 배터리100,130150  아이폰7플러스 32GB 골드 SS급 중고폰 배터리100%
아이폰,아이폰7플러스,32gb,인스타,배터리,,,,,아이폰 7 플러스 32gb,1,156000,156000.0,156000.0,156000,아이폰7플러스 32gb 인스타 배터리,아이폰7플러스 32gb 인스타 배터리95,212262 아이폰7플러스 골드 32G 인스타 A급 배터리95%
아이폰,아이폰6,64gb,배터리,무음,카메라,,,,아이폰 6 64gb,1,157000,157000.0,157000.0,157000,아이폰6 64gb 배터리 무음 카메라,아이폰6 s 64gb 배터리 무음카메라,[순정 국내배송] 아이폰6S 64GB 배터리신품 무음카메라 로즈골드
아이폰,b,아이폰se,64gb,,,,,,b 아이폰se 64gb,1,158000,158000.0,158000.0,158000,b 아이폰se 64gb,b 아이폰se1 64gb,B 아이폰se1 64GB
아이폰,아이폰7,프리미엄,무음,32gb,,,,,아이폰 7 32gb,1,158000,158000.0,158000.0,158000,아이폰7 프리미엄 무음 32gb,아이폰7 프리미엄 무음 32gb,아이폰7 프리미엄 풀박스 무음 S급 32GB
아이폰,오니츠카타이거,아크로마운트,아이보리,,,,,,오니츠카타이거 아크로마운트 아이보리,1,158000,158000.0,158000.0,158000,오니츠카타이거 아크로마운트 아이보리,오니츠카타이거 아크로마운트 아이보리,오니츠카타이거 아크로마운트 아이보리 230
아이폰,아이폰15,마지막,재고,정리,색상별,도문의,현재,극,아이폰 15,1,158900,158900.0,158900.0,158900,아이폰15 마지막 재고 정리 색상별 도문의 현재 극 소량 남아있습니다,아이폰15 마지막 재고정리 색상별도문의 현재 극 소량 남아있습니다,아이폰15 마지막 재고정리 색상별도문의 현재 극 소량 남아있습니다.
아이폰,나이키,bmr바시티워싱자켓,한정판,희귀레어,남성용s,할인,아디다스,노,나이키 bmr바시티워싱자켓 한정판 희귀레어 남성용s 할인 아디다스 노,1,159000,159000.0,159000.0,159000,나이키 bmr바시티워싱자켓 한정판 희귀레어 남성용s 할인 아디다스 노 스페이스 러닝캠핑헬스배낭 스투시 조던acg 아이폰,나이키bmr바시티워싱자켓 한정판희귀레어 남성용s할인 아디다스 노스페이스 러닝캠핑헬스배낭 스투시 조던acg 아이폰,나이키bmr바시티워싱자켓 한정판희귀레어 남성용s할인/아디다스 노스페이스 러닝캠핑헬스배낭 스투시 조던acg 아이폰
아이폰,아이팟,클래식,우유팟,세대,초,특가,,,아이팟 클래식 우유팟 세대 초 특가,1,159000,159000.0,159000.0,159000,아이팟 클래식 우유팟 세대 초 특가,아이팟 클래식 우유팟 5세대 초특가,S급 아이팟 클래식 우유팟 5세대 초특가 판매!!!
아이폰,아이폰12,m,in,i,,,,,아이폰 12,1,159000,159000.0,159000.0,159000,아이폰12 m in i,아이폰12 mini,아이폰12mini 퍼플
아이폰,아이폰14프로,14프로맥스,,,,,,,아이폰 14 프로,1,159000,159000.0,159000.0,159000,아이폰14프로 14프로맥스,아이폰14프로 14프로맥스,아이폰14프로/14프로맥스[새상품]
아이폰,아이폰14프로,프로,맥스,쓰던,유심,그대로,교체,,아이폰 14 프로 맥스,1,159000,159000.0,159000.0,159000,아이폰14프로 프로 맥스 쓰던 유심 그대로 교체,아이폰14프로 프로맥스 쓰던 유심 그대로 교체,[새상품/완납폰/제휴카드X]아이폰14프로/프로맥스 쓰던 유심 그대로 교체
아이폰,아이폰7,128gb,유광,블렉,,,,,아이폰 7 128gb,1,159000,159000.0,159000.0,159000,아이폰7 128gb 유광 블렉,아이폰7 128gb 유광블렉,아이폰 7  128기가 유광블렉  87%
아이폰,아이폰7,7플러스,감성,아이폰,초,특가,,,아이폰 7,1,159000,159000.0,159000.0,159000,아이폰7 7플러스 감성 아이폰 초 특가,아이폰7 7플러스 감성아이폰 초특가,아이폰7 7플러스 감성아이폰 초특가 !!!
아이폰,아이폰7,7플러스,초,특가,,,,,아이폰 7,1,159000,159000.0,159000.0,159000,아이폰7 7플러스 초 특가,아이폰7 7플러스 초특가,S급 아이폰7 7플러스  초특가 판매!!!
아이폰,아이폰8플러스,박풀,입니다,,,,,,아이폰 8 플러스,1,159000,159000.0,159000.0,159000,아이폰8플러스 박풀 입니다,아이폰8플러스 박풀입니다,아이폰8플러스 블랙 박풀입니다.
아이폰,애플,아이팟,5.5,세대,우유팟,클래식,mp3,초,아이폰 5.5,1,159000,159000.0,159000.0,159000,애플 아이팟 5.5 세대 우유팟 클래식 mp3 초 특가,애플 아이팟 5.5 세대 우유팟 클래식 mp3 초특가,애플 아이팟5.5세대 우유팟 클래식 mp3 초특가!!!
아이폰,당일,출발,아이폰,se,32gb,64gb,128gb,,당일 출발 아이폰 se 32gb 64gb 128gb,1,159500,159500.0,159500.0,159500,당일 출발 아이폰 se 32gb 64gb 128gb,당일출발 아이폰se 32gb 64gb 128gb,당일출발! 아이폰se 32G 64G 128G 팝니다
아이폰,아이폰6,32gb,64gb,128gb,국내,,,,아이폰 6 32gb,1,159500,159500.0,159500.0,159500,아이폰6 32gb 64gb 128gb 국내,아이폰6 s 32gb 64gb 128gb 국내,아이폰6S 32G 64G 128G  국내당일발송 팝니다
아이폰,아이폰,se,세대,32gb,64gb,128gb,,,아이폰 se 세대 32gb 64gb 128gb,1,159800,159800.0,159800.0,159800,아이폰 se 세대 32gb 64gb 128gb,아이폰se 1세대 s 32gb 64gb 128gb,"[당일배송] 아이폰SE 1세대 SSS급 풀박스 32G,64G,128GB"
아이폰,i,phone,xs,64gb,,,,,i phone xs 64gb,1,160000,160000.0,160000.0,160000,i phone xs 64gb,iphone xs 64gb,Iphone XS 64GB
아이폰,눈물의,할인,아이폰8플러스,64gb,배터리,케이스,필름,포함,아이폰 8 플러스 케이스 필름,1,160000,160000.0,160000.0,160000,눈물의 할인 아이폰8플러스 64gb 배터리 케이스 필름 포함,눈물의 할인 아이폰8플러스 64gb 배터리 케이스 필름 포함,"눈물의 할인 아이폰8+ A급 64GB 배터리 100% 케이스, 필름 포함"
아이폰,마뗑킴,x,케이스티파이,페이퍼,아이폰15프로,,,,아이폰 15 프로 케이스,1,160000,160000.0,160000.0,160000,마뗑킴 x 케이스티파이 페이퍼 아이폰15프로,마뗑킴x케이스티파이 페이퍼 아이폰15프로,[미개봉] 마뗑킴x케이스티파이 페이퍼 아이폰15프로 실버 미개봉
아이폰,뿌아잉,n,,,,,,,뿌아잉 n,1,160000,160000.0,160000.0,160000,뿌아잉 n,뿌아잉 n,뿌아잉**n(아이폰17E 256G)
아이폰,순정,아이폰6,64gb,무음,카메라,배터리,스그,,아이폰 6 64gb,1,160000,160000.0,160000.0,160000,순정 아이폰6 64gb 무음 카메라 배터리 스그,순정 아이폰6 s 64gb 무음카메라 배터리100 스그,S급/순정]아이폰6s 64g 무음카메라 배터리100% 스그 실버
아이폰,순정,아이폰se,16gb,,,,,,순정 아이폰se 16gb,1,160000,160000.0,160000.0,160000,순정 아이폰se 16gb,순정 아이폰se1 16gb,순정 아이폰se1 로즈골드 정품 16GB 핑크
아이폰,아이폰,6s,무음,32gb,,,,,아이폰 6s 무음 32gb,1,160000,160000.0,160000.0,160000,아이폰 6s 무음 32gb,아이폰 6s 무음 32gb,아이폰 6s 공기계 무음 스페이스그레이 32GB
아이폰,아이폰,se,128gb,색상,선택,가능,특가,,아이폰 se 128gb 색상 선택 가능 특가,1,160000,160000.0,160000.0,160000,아이폰 se 128gb 색상 선택 가능 특가,아이폰 se 128gb 색상 선택 가능 특가,아이폰 SE 1 128기가 색상 선택 가능! 특가 판매중
아이폰,아이폰,se,64gb,카메라,무음,배터리,,,아이폰 se 64gb 카메라 무음 배터리,1,160000,160000.0,160000.0,160000,아이폰 se 64gb 카메라 무음 배터리,아이폰 se1 64gb 카메라무음 배터리100,아이폰 se1 골드 64gb 카메라무음 배터리100%
아이폰,아이폰,se,버전,,,,,,아이폰 se 버전,1,160000,160000.0,160000.0,160000,아이폰 se 버전,아이폰 se2 버전 .,아이폰 SE2 실버 S급 (배터리 78%) 버전 26.2
아이폰,아이폰,se,세대,64gb,배터리,색상,별,,아이폰 se 세대 64gb 배터리 색상 별,1,160000,160000.0,160000.0,160000,아이폰 se 세대 64gb 배터리 색상 별,아이폰 se 1세대 64gb 배터리 색상별,아이폰 SE 1세대 64G 배터리 100% 색상별
아이폰,아이폰,se,세대,64gb,스페이스,,,,아이폰 se 세대 64gb 스페이스,1,160000,160000.0,160000.0,160000,아이폰 se 세대 64gb 스페이스,아이폰 se 1세대 64gb 스페이스,아이폰 se 1세대 64GB 스페이스 그레이
아이폰,아이폰,se,스그,32gb,배터리,,,,아이폰 se 스그 32gb 배터리,1,160000,160000.0,160000.0,160000,아이폰 se 스그 32gb 배터리,아이폰 se1 스그 32gb 배터리100,아이폰 se1 스그 32GB 배터리100
아이폰,아이폰,x,256gb,배터리,성능,,,,아이폰 x 256gb 배터리 성능,1,160000,160000.0,160000.0,160000,아이폰 x 256gb 배터리 성능,아이폰x 256gb 배터리성능,아이폰X / 256GB / 실버 / 배터리성능 66%
아이폰,아이폰,x,64gb,배터리,성능,,,,아이폰 x 64gb 배터리 성능,1,160000,160000.0,160000.0,160000,아이폰 x 64gb 배터리 성능,아이폰x 64gb 배터리성능,아이폰X / 64GB / 화이트 / 배터리성능 92%
아이폰,아이폰15프로,케이스티파이,3개,브리즈피,1개,,,,아이폰 15 프로 케이스,1,160000,160000.0,160000.0,160000,아이폰15프로 케이스티파이 3개 브리즈피 1개,아이폰15프로 케이스티파이3개 브리즈피1개,아이폰15프로 케이스티파이3개 브리즈피1개 일괄
아이폰,아이폰17프로,리모와,케이스,,,,,,아이폰 17 프로 케이스,1,160000,160000.0,160000.0,160000,아이폰17프로 리모와 케이스,아이폰17프로 리모와 케이스,아이폰17프로 리모와 블랙 케이스 정품 팝니다
아이폰,아이폰6,64gb,카메라,무음,배터리,,,,아이폰 6 64gb,1,160000,160000.0,160000.0,160000,아이폰6 64gb 카메라 무음 배터리,아이폰6 s 64gb 카메라 무음 배터리,S급 아이폰6s 실버 64g 카메라 무음 배터리 100
아이폰,아이폰6,64gb,카메라,무음,배터리,로골,,,아이폰 6 64gb,1,160000,160000.0,160000.0,160000,아이폰6 64gb 카메라 무음 배터리 로골,아이폰6 s 64gb 카메라 무음 배터리 로골,[S급/순정]아이폰6s 64g 카메라 무음 배터리 100 실버 블랙 로골
아이폰,아이폰6,배터리,카메라,무음,,,,,아이폰 6,1,160000,160000.0,160000.0,160000,아이폰6 배터리 카메라 무음,아이폰6 s 배터리 카메라 무음,아이폰6s 로즈골드 배터리 100 카메라 무음
아이폰,아이폰7,256gb,제트,,,,,,아이폰 7 256gb,1,160000,160000.0,160000.0,160000,아이폰7 256gb 제트,아이폰7 256gb 제트,[450633] 아이폰7 256기가 제트블랙 공기계 판매
아이폰,아이폰7,메트,개,개개개,,,,,아이폰 7,1,160000,160000.0,160000.0,160000,아이폰7 메트 개 개개개,아이폰7 메트 개 개개개,아이폰7 메트블랙 개급처 개개개급처 ㅈㅂ
아이폰,아이폰7,제트,128gb,해외판,,,,,아이폰 7 128gb,1,160000,160000.0,160000.0,160000,아이폰7 제트 128gb 해외판,아이폰7 제트 128gb 해외판,아이폰7 제트블랙 128기가 해외판  (밧데리효율 100%)
아이폰,아이폰8,256gb,박스,포함,,,,,아이폰 8 256gb,1,160000,160000.0,160000.0,160000,아이폰8 256gb 박스 포함,아이폰8 256gb 박스포함,아이폰 8 256GB 박스포함
아이폰,아이폰8,64gb,무음,카메라,,,,,아이폰 8 64gb,1,160000,160000.0,160000.0,160000,아이폰8 64gb 무음 카메라,아이폰8 64gb 무음카메라,아이폰 8 로즈골드 64g 무음카메라
아이폰,아이폰8,64gb,배터리,인스타,레트로,감성,,,아이폰 8 64gb,1,160000,160000.0,160000.0,160000,아이폰8 64gb 배터리 인스타 레트로 감성,아이폰8 64gb 배터리100 인스타 레트로감성,아이폰8 64GB 골드 중고폰 배터리100% 인스타 레트로감성 094223
아이폰,아이폰se,io,s9,스그,,,,,아이폰 s9,1,160000,160000.0,160000.0,160000,아이폰se io s9 스그,아이폰se1 io s9 스그,아이폰se1 ios9 스그 a급
아이폰,애플,아이폰,se,스페이스,64gb,배터리성능,,,애플 아이폰 se 스페이스 64gb 배터리성능,1,160000,160000.0,160000.0,160000,애플 아이폰 se 스페이스 64gb 배터리성능,애플 아이폰se 스페이스 64gb 배터리성능100,애플 아이폰SE 스페이스 그레이 64기가 배터리성능100
아이폰,애플워치,se2,40mm,셀룰러,,,,,애플워치 se2 40mm 셀룰러,1,160000,160000.0,160000.0,160000,애플워치 se2 40mm 셀룰러,애플워치se2 40mm 셀룰러,(새상품)애플워치se2 40mm 셀룰러
아이폰,어반,소피스티케이션,더,푸퍼,케이스,사사,아이폰17프로,,아이폰 17 프로 케이스,1,160000,160000.0,160000.0,160000,어반 소피스티케이션 더 푸퍼 케이스 사사 아이폰17프로,어반소피스티케이션 더 푸퍼 케이스 사사 아이폰17프로,(구해요) 어반소피스티케이션 더 푸퍼 케이스 사사 아이폰 17프로
아이폰,에어,팟,프로,라이트,닝,박스,포함,,에어 팟 프로 라이트 닝 박스 포함,1,160000,160000.0,160000.0,160000,에어 팟 프로 라이트 닝 박스 포함,에어팟 프로2 라이트닝 박스포함,에어팟 프로2 라이트닝 박스포함
아이폰,젠레스,존,제로,아이폰16프로,악세사리,에디션,,,아이폰 16 프로,1,160000,160000.0,160000.0,160000,젠레스 존 제로 아이폰16프로 악세사리 에디션,젠레스 존 제로 아이폰16프로 악세사리 에디션,젠레스 존 제로 아이폰16 프로 악세사리 에디션 미개봉 팝니다
아이폰,클릭스,아이폰17프로,키보드,케이스,,,,,아이폰 17 프로 케이스,1,160000,160000.0,160000.0,160000,클릭스 아이폰17프로 키보드 케이스,클릭스 아이폰17프로 키보드 케이스,클릭스 아이폰17 프로 키보드 케이스
아이폰,해외판,카메라,무음,아이폰,6s,64gb,,,해외판 카메라 무음 아이폰 6s 64gb,1,160000,160000.0,160000.0,160000,해외판 카메라 무음 아이폰 6s 64gb,해외판 카메라 무음 아이폰 6s 64gb,ss급) 해외판 카메라 무음 아이폰 6s 로즈골드 64gb 판매
아이폰,아이폰14플러스,극,소량,,,,,,아이폰 14 플러스,1,162000,162000.0,162000.0,162000,아이폰14플러스 극 소량,아이폰14플러스 극소량,[Apple]아이폰14플러스 미개봉 극소량 판매
아이폰,아이폰7플러스,128gb,배터리,기능,정상,,,,아이폰 7 플러스 128gb,1,162000,162000.0,162000.0,162000,아이폰7플러스 128gb 배터리 기능 정상,아이폰7플러스 128gb 배터리100 기능정상,214736 아이폰7플러스 128GB 블랙 중고폰 배터리100% 기능정상
아이폰,아이폰7플러스,io,s10,128gb,매트,,,,아이폰 7 플러스 128gb,1,162000,162000.0,162000.0,162000,아이폰7플러스 io s10 128gb 매트,아이폰7플러스 io s10 128gb 매트,아이폰7 플러스 ios10 128gb 매트블랙
아이폰,아이폰8,배터리,,,,,,,아이폰 8,1,162000,162000.0,162000.0,162000,아이폰8 배터리,아이폰8 배터리,(총알배송)아이폰8 64 배터리 86판매합니다
아이폰,아이폰x,r,64gb,상태,굿,,,,아이폰x r 64gb 상태 굿,1,162000,162000.0,162000.0,162000,아이폰x r 64gb 상태 굿,아이폰xr 64gb 상태굿,아이폰XR 64G 무잔상 상태굿 중고폰 공기계
아이폰,애플,아이폰6,128gb,밧100,,,,,아이폰 6 128gb,1,162000,162000.0,162000.0,162000,애플 아이폰6 128gb 밧100,애플 아이폰6 s 128gb 밧100,애플 아이폰6S 로즈골드 128기가 밧100
아이폰,아이폰8,64기기,배터리,80때,,,,,아이폰 8,1,163000,163000.0,163000.0,163000,아이폰8 64기기 배터리 80때,아이폰8 64기기 배터리 80때,(총알배송)아이폰 8 64기기 배터리 80때 판매합니다
아이폰,애플,에어,팟,세대,c타입,p93,,,애플 에어 팟 세대 c타입 p93,1,163500,163500.0,163500.0,163500,애플 에어 팟 세대 c타입 p93,애플 에어팟 4세대 c타입 p93,애플 에어팟 4세대 C타입 P93
아이폰,e75,아이폰6,128gb,무음,,,,,아이폰 6 128gb,1,164000,164000.0,164000.0,164000,e75 아이폰6 128gb 무음,e75 아이폰6 s 128gb 무음,E75 a급 아이폰6s 128기가 무음
아이폰,f57,아이폰se,64gb,무음,,,,,f57 아이폰se 64gb 무음,1,164000,164000.0,164000.0,164000,f57 아이폰se 64gb 무음,f57 아이폰se1 64gb 무음,F57 s급 아이폰SE1 64기가 무음
아이폰,f75,아이폰se,64gb,무음,,,,,f75 아이폰se 64gb 무음,1,164000,164000.0,164000.0,164000,f75 아이폰se 64gb 무음,f75 아이폰se1 64gb 무음,F75 s급 아이폰SE1 64기가 무음
아이폰,z95,아이폰se,128gb,무음,,,,,z95 아이폰se 128gb 무음,1,164000,164000.0,164000.0,164000,z95 아이폰se 128gb 무음,z95 아이폰se1 128gb 무음,Z95 b급 아이폰SE1 128기가 무음
아이폰,찐,순정,아이폰7,32gb,,,,,아이폰 7 32gb,1,164000,164000.0,164000.0,164000,찐 순정 아이폰7 32gb,찐순정 아이폰7 32gb,찐순정 아이폰 7 실버 32gb
아이폰,c4.,아이폰,128gb,,,,,,c4. 아이폰 128gb,1,165000,165000.0,165000.0,165000,c4. 아이폰 128gb,c4. 아이폰 128gb,c4. 아이폰 128GB
아이폰,c5.,아이폰,se,128gb,,,,,c5. 아이폰 se 128gb,1,165000,165000.0,165000.0,165000,c5. 아이폰 se 128gb,c5. 아이폰 se1 128gb,c5. 아이폰 se1 128GB
아이폰,c7.,아이폰,se,128gb,,,,,c7. 아이폰 se 128gb,1,165000,165000.0,165000.0,165000,c7. 아이폰 se 128gb,c7. 아이폰 se1 128gb,c7. 아이폰 se1 128GB
아이폰,아이폰,xr,64gb,초,,,,,아이폰 xr 64gb 초,1,165000,165000.0,165000.0,165000,아이폰 xr 64gb 초,아이폰 xr 64gb 초 s,아이폰 XR 화이트 64기가 초 SSS급
